의도(Intent),개체명(NER),질문(Query),답변(Answer),답변 이미지
욕설,,이스키,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,임마,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,자슥,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,잡것,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,잡넘,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,잡년,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,잡놈,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,저년,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,저새끼,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,접년,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,젖밥,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조까,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조까치,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조낸,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조또,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조랭,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조빠,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조쟁이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조지냐,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조진다,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조찐,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,조질래,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,존나,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,존나게,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,존니,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,존만,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,존만한,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좀물,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좁년,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좆,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좁밥,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좃까,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좃또,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좃만,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좃밥,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좃이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좃찐,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좆같,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좆까,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좆나,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좆또,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좆만,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좆밥,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좆이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좆찐,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좇같,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좇이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,좌식,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,주글,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,주글래,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,주데이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,주뎅,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,주뎅이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,주둥아리,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,주둥이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,주접,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,주접떨,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,죽고잡,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,죽을래,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,죽통,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,쥐랄,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,쥐롤,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,쥬디,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,지랄,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,지럴,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,지롤,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,지미랄,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,짜식,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,짜아식,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,쪼다,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,쫍빱,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,찌랄,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,창녀,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,캐년,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,캐놈,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,캐스끼,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,캐스키,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,캐시키,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,탱구,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,팔럼,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,퍽큐,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,호로,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,호로놈,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,호로새끼,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,호로색,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,호로쉑,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,호로스까이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,호로스키,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,후라들,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,후래자식,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,후레,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,후뢰,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,씨ㅋ발,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,ㅆ1발,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,씌발,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,띠발,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,띄발,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,뛰발,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,띠ㅋ발,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,뉘뮈,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,니 얼굴 실화냐,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개시발 좆같은 새끼야,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,관종 레알 밥도둑,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,패드립,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,지랄하네,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,지랄하지마 개새끼야,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,씹새끼 좆같네 좆같아,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,간나새끼 개간나 쌍간나 종간나 좆간나,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,갈보 걸레,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개간년 개같,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개나리,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개년,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개돼지,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개새끼,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개쓰레기,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개소리,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개씨발개씹할,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개씹 개좆,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개지랄,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개족새 개 좆같은 새끼,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개차반,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,거렁뱅이 거지,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,개차반,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,경을 칠 놈,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,고자,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,과메기,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,광녀 광년이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,괴뢰 괴뢰군,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,그지깽깽이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,급식충,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,김치녀,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,꺼벙이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,꺼저 꺼져,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,꼬걸,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,꼬붕,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,꼰대,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,꼴통,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,너 같은 새끼는 뻑큐가 최고야,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,년놈 연놈,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,틀딱충,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,논다니,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,느개비,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,느금마 니기미,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,니미럴,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,니기미 네미,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,니상년,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,노답,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,나가뒤져.,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,니미뽕,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,닥쳐,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,닭대가리,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,돼지 돼지새끼,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,되놈,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,뒈지다,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,등신,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,따까리,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,딸딸이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,땡중 땡추,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,떨거지,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,또라이(돌아이),부적절한 질문이거나 답변할 수 없습니다.,
욕설,,똘마니,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,똘추 또라이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,똥,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,똥개,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,띨빵,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,루저,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,렉카충,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,ㅁㅈㅎ 일베,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,망나니,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,맘충,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,매국노,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,머저리,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,먹사,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,멍청도,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,멍청이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,메갈 메갈리아,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,모자라다,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,무뇌무뇌충 무뇌아 무뇌봉,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,미치광이,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,미친개,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,미친년,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,미친놈,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,미친새끼,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,미친,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,바보,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,바보멍청이해삼멍게말미잘,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,버러지 곤충을 비롯하여 기생충과 같은 하등 동물을 통틀어 이르는 말이나 어감상 욕으로 쓰인다.,부적절한 질문이거나 답변할 수 없습니다.,
욕설,,변태 변태새끼,부적절한 질문이거나 답변할 수 없습니다.,
